user_id,drink_id,weather,temperature,time_period,hour,dayofweek,occasion,context_hash,interaction_type,value
U476,D113,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U435,D063,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U413,D055,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U266,D074,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U380,D097,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,rate,4.4
U391,D093,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U247,D067,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U255,D072,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U051,D097,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U418,D035,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,purchase,1.0
U288,D120,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U452,D116,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U398,D095,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U330,D007,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U147,D112,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U188,D082,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,rate,3.5
U011,D106,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U119,D012,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U422,D094,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U428,D099,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U081,D074,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U494,D087,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U115,D081,rainy,10.1,morning,9,5,business,rainy_10_morning_business,view,0.0
U450,D109,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U246,D022,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U154,D058,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U215,D037,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U128,D085,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U422,D034,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U486,D076,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U342,D085,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,rate,4.5
U168,D098,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U309,D071,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,rate,2.7
U476,D062,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U310,D107,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U292,D115,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U267,D040,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U113,D059,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U310,D098,snowy,0.3,morning,7,0,business,snowy_0_morning_business,rate,1.5
U312,D033,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U467,D099,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U365,D107,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U450,D117,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U017,D001,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U104,D042,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U131,D114,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U435,D094,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U275,D101,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U305,D061,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,rate,2.8
U303,D012,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U264,D095,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U485,D118,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U025,D082,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U059,D026,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,rate,1.2
U266,D016,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,purchase,1.0
U282,D085,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,rate,1.1
U117,D007,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U328,D114,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U223,D094,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U443,D106,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U159,D024,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U301,D098,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U424,D090,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U015,D120,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U470,D025,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U016,D109,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U450,D055,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U414,D119,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U416,D096,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U302,D116,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U477,D062,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U440,D108,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U414,D025,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U065,D094,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U142,D120,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U146,D062,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U193,D053,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U399,D049,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U187,D037,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U198,D039,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U062,D077,sunny,26.1,evening,22,1,recovery,sunny_26_evening_recovery,view,0.0
U052,D004,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,rate,3.6
U373,D115,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U107,D098,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U259,D120,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U054,D047,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U099,D020,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U490,D035,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U145,D088,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U486,D013,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U068,D014,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U105,D056,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,view,0.0
U029,D009,snowy,-3.6,morning,8,5,social,snowy_-4_morning_social,rate,4.4
U009,D079,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,rate,3.9
U226,D088,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U251,D005,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U454,D037,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U453,D077,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U301,D096,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,rate,3.3
U040,D098,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U237,D033,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U336,D040,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U059,D048,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U045,D089,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U155,D038,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U045,D058,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U394,D032,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U039,D031,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U206,D077,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U450,D096,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U113,D105,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U354,D060,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U496,D070,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U074,D105,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U412,D060,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,rate,1.4
U196,D020,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U324,D091,stormy,10.7,afternoon,12,0,casual,stormy_11_afternoon_casual,view,0.0
U401,D010,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U120,D082,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,purchase,1.0
U175,D029,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U227,D052,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U395,D033,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U416,D051,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U026,D098,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U004,D081,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U039,D015,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U372,D032,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U084,D022,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U337,D108,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U303,D080,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U262,D019,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,purchase,1.0
U257,D058,cloudy,18.2,afternoon,17,1,business,cloudy_18_afternoon_business,view,0.0
U445,D035,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U012,D018,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U027,D072,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U093,D053,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U174,D050,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U448,D044,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,rate,3.5
U046,D015,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U455,D017,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U009,D038,snowy,0.6,afternoon,14,0,pairing,snowy_1_afternoon_pairing,view,0.0
U319,D086,rainy,7.0,afternoon,16,2,social,rainy_7_afternoon_social,view,0.0
U395,D064,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U277,D018,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,view,0.0
U366,D111,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U011,D045,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U102,D041,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U179,D088,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U377,D046,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U310,D086,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U202,D040,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,rate,1.3
U225,D033,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U417,D077,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U194,D038,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U122,D114,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U375,D044,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,rate,1.5
U123,D006,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,rate,1.2
U416,D041,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,rate,4.8
U348,D062,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U251,D007,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U388,D006,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U003,D041,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U466,D118,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U397,D025,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U147,D055,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,view,0.0
U392,D093,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U082,D070,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U037,D096,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U412,D074,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U438,D063,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U332,D049,cloudy,13.9,afternoon,12,5,casual,cloudy_14_afternoon_casual,rate,2.7
U024,D020,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U364,D020,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U435,D096,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U117,D098,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U418,D036,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U243,D115,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U018,D040,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U355,D026,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U478,D087,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U334,D002,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U493,D041,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U231,D089,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U326,D017,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,rate,2.0
U229,D005,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U440,D036,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U287,D011,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U270,D080,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U332,D094,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U276,D008,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,rate,2.0
U374,D084,cloudy,11.9,morning,7,1,social,cloudy_12_morning_social,view,0.0
U421,D047,rainy,11.5,morning,10,0,casual,rainy_12_morning_casual,view,0.0
U305,D113,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U367,D079,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,view,0.0
U445,D020,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,purchase,1.0
U457,D037,sunny,33.7,afternoon,14,3,celebration,sunny_34_afternoon_celebration,view,0.0
U001,D119,snowy,-2.5,morning,7,2,casual,snowy_-2_morning_casual,view,0.0
U245,D059,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U179,D078,snowy,-3.2,morning,9,1,business,snowy_-3_morning_business,view,0.0
U181,D114,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U126,D098,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U185,D039,sunny,23.4,evening,18,0,pairing,sunny_23_evening_pairing,view,0.0
U427,D050,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U340,D023,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
U434,D106,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,rate,1.4
U264,D029,cloudy,15.0,morning,10,0,pairing,cloudy_15_morning_pairing,view,0.0
U495,D086,snowy,0.3,morning,7,0,business,snowy_0_morning_business,view,0.0
U311,D119,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U414,D114,snowy,-2.1,afternoon,16,2,casual,snowy_-2_afternoon_casual,view,0.0
U136,D047,stormy,16.3,morning,11,5,pairing,stormy_16_morning_pairing,view,0.0
U475,D072,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U289,D001,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,rate,4.3
U304,D069,sunny,22.3,morning,11,4,pairing,sunny_22_morning_pairing,view,0.0
U220,D066,sunny,29.6,afternoon,16,0,recovery,sunny_30_afternoon_recovery,view,0.0
U063,D073,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U176,D013,snowy,0.6,afternoon,14,1,social,snowy_1_afternoon_social,view,0.0
U159,D105,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U381,D102,rainy,8.4,evening,21,1,casual,rainy_8_evening_casual,rate,2.8
U482,D082,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U339,D109,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U310,D071,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U065,D076,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U403,D060,sunny,21.6,afternoon,17,3,recovery,sunny_22_afternoon_recovery,view,0.0
U305,D096,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U102,D090,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U110,D078,rainy,13.9,evening,20,3,recovery,rainy_14_evening_recovery,view,0.0
U265,D003,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U304,D066,cloudy,17.3,afternoon,15,3,recovery,cloudy_17_afternoon_recovery,rate,4.3
U153,D012,stormy,16.2,afternoon,17,0,casual,stormy_16_afternoon_casual,view,0.0
U293,D079,sunny,26.0,afternoon,12,1,casual,sunny_26_afternoon_casual,view,0.0
U043,D048,cloudy,19.1,evening,19,6,pairing,cloudy_19_evening_pairing,view,0.0
U498,D108,cloudy,19.7,afternoon,12,3,casual,cloudy_20_afternoon_casual,view,0.0
U407,D107,rainy,12.0,evening,18,0,social,rainy_12_evening_social,view,0.0
U124,D015,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U051,D015,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,rate,2.4
U290,D078,rainy,14.4,morning,11,1,recovery,rainy_14_morning_recovery,view,0.0
U052,D110,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,rate,3.1
U136,D016,snowy,-1.7,morning,9,2,celebration,snowy_-2_morning_celebration,view,0.0
U146,D002,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,rate,4.3
U350,D075,cloudy,14.6,morning,8,4,pairing,cloudy_15_morning_pairing,view,0.0
U074,D039,rainy,12.4,evening,23,1,recovery,rainy_12_evening_recovery,view,0.0
U447,D056,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U298,D056,stormy,12.8,evening,22,2,casual,stormy_13_evening_casual,view,0.0
U374,D007,snowy,4.5,afternoon,16,4,social,snowy_5_afternoon_social,view,0.0
U173,D106,snowy,0.3,morning,7,0,business,snowy_0_morning_business,rate,3.4
U118,D021,cloudy,16.7,morning,8,4,business,cloudy_17_morning_business,view,0.0
U026,D009,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U378,D042,stormy,14.5,evening,23,3,casual,stormy_15_evening_casual,view,0.0
U049,D026,cloudy,12.4,evening,18,6,pairing,cloudy_12_evening_pairing,view,0.0
U050,D024,cloudy,19.5,morning,10,1,celebration,cloudy_19_morning_celebration,view,0.0
U167,D074,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,view,0.0
U164,D074,rainy,9.4,evening,20,2,business,rainy_9_evening_business,view,0.0
U069,D047,cloudy,18.7,morning,8,3,business,cloudy_19_morning_business,view,0.0
U226,D033,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U432,D037,snowy,-4.5,afternoon,13,4,social,snowy_-5_afternoon_social,view,0.0
U455,D032,stormy,18.3,morning,8,5,casual,stormy_18_morning_casual,view,0.0
U078,D077,cloudy,10.4,afternoon,12,0,recovery,cloudy_10_afternoon_recovery,purchase,1.0
U291,D007,sunny,21.0,morning,10,2,recovery,sunny_21_morning_recovery,view,0.0
U042,D118,snowy,-4.2,evening,22,6,business,snowy_-4_evening_business,view,0.0
U459,D103,sunny,30.7,afternoon,15,3,social,sunny_31_afternoon_social,view,0.0
U019,D068,stormy,15.1,morning,10,6,social,stormy_15_morning_social,view,0.0
U288,D039,cloudy,14.1,evening,23,6,business,cloudy_14_evening_business,view,0.0
