user_id,skill_id,proficiency_level,experience_years,last_updated
41,111,5,7,2025-12-10 11:19:14.594672
7,77,5,18,2025-12-11 11:19:14.594672
29,168,4,17,2025-12-12 11:19:14.594672
31,163,1,12,2025-12-13 11:19:14.594672
35,120,4,12,2025-12-14 11:19:14.594672
46,22,1,18,2025-12-15 11:19:14.594672
29,170,2,11,2025-12-16 11:19:14.594672
0,133,5,16,2025-12-17 11:19:14.594672
42,196,5,11,2025-12-18 11:19:14.594672
38,170,2,12,2025-12-19 11:19:14.594672
16,24,4,11,2025-12-20 11:19:14.594672
19,17,4,18,2025-12-21 11:19:14.594672
23,189,3,13,2025-12-22 11:19:14.594672
49,140,1,6,2025-12-23 11:19:14.594672
21,42,4,12,2025-12-24 11:19:14.594672
28,77,2,5,2025-12-25 11:19:14.594672
21,27,4,18,2025-12-26 11:19:14.594672
43,145,5,18,2025-12-27 11:19:14.594672
8,58,1,3,2025-12-28 11:19:14.594672
36,187,3,18,2025-12-29 11:19:14.594672
9,62,1,8,2025-12-30 11:19:14.594672
35,184,5,15,2025-12-31 11:19:14.594672
36,91,5,3,2026-01-01 11:19:14.594672
27,178,5,5,2026-01-02 11:19:14.594672
27,55,5,7,2026-01-03 11:19:14.594672
41,154,2,15,2026-01-04 11:19:14.594672
42,159,3,4,2026-01-05 11:19:14.594672
20,110,5,9,2026-01-06 11:19:14.594672
23,136,5,12,2026-01-07 11:19:14.594672
41,67,4,13,2026-01-08 11:19:14.594672
39,45,3,6,2026-01-09 11:19:14.594672
1,66,1,19,2026-01-10 11:19:14.594672
7,153,3,5,2026-01-11 11:19:14.594672
47,135,3,6,2026-01-12 11:19:14.594672
26,5,3,4,2026-01-13 11:19:14.594672
21,23,5,17,2026-01-14 11:19:14.594672
36,175,5,11,2026-01-15 11:19:14.594672
26,93,2,5,2026-01-16 11:19:14.594672
28,172,1,0,2026-01-17 11:19:14.594672
2,12,4,3,2026-01-18 11:19:14.594672
43,196,3,18,2026-01-19 11:19:14.594672
12,24,1,11,2026-01-20 11:19:14.594672
44,147,1,14,2026-01-21 11:19:14.594672
9,117,2,2,2026-01-22 11:19:14.594672
35,81,4,19,2026-01-23 11:19:14.594672
8,110,3,7,2026-01-24 11:19:14.594672
26,81,4,10,2026-01-25 11:19:14.594672
33,65,2,15,2026-01-26 11:19:14.594672
0,44,5,8,2026-01-27 11:19:14.594672
31,113,1,2,2026-01-28 11:19:14.594672
24,174,3,4,2026-01-29 11:19:14.594672
28,62,5,19,2026-01-30 11:19:14.594672
6,75,2,13,2026-01-31 11:19:14.594672
48,113,4,14,2026-02-01 11:19:14.594672
2,110,1,5,2026-02-02 11:19:14.594672
19,182,3,3,2026-02-03 11:19:14.594672
19,146,5,7,2026-02-04 11:19:14.594672
29,34,5,18,2026-02-05 11:19:14.594672
34,52,1,4,2026-02-06 11:19:14.594672
34,25,4,12,2026-02-07 11:19:14.594672
48,13,2,15,2026-02-08 11:19:14.594672
38,117,4,0,2026-02-09 11:19:14.594672
26,44,4,12,2026-02-10 11:19:14.594672
25,171,4,10,2026-02-11 11:19:14.594672
13,192,1,7,2026-02-12 11:19:14.594672
16,50,1,7,2026-02-13 11:19:14.594672
17,170,2,13,2026-02-14 11:19:14.594672
44,118,4,12,2026-02-15 11:19:14.594672
28,150,1,2,2026-02-16 11:19:14.594672
19,183,2,3,2026-02-17 11:19:14.594672
26,18,2,19,2026-02-18 11:19:14.594672
17,81,4,14,2026-02-19 11:19:14.594672
3,75,3,14,2026-02-20 11:19:14.594672
0,182,4,12,2026-02-21 11:19:14.594672
49,91,3,8,2026-02-22 11:19:14.594672
0,187,2,9,2026-02-23 11:19:14.594672
25,186,1,11,2026-02-24 11:19:14.594672
44,32,5,13,2026-02-25 11:19:14.594672
19,146,2,0,2026-02-26 11:19:14.594672
22,27,1,13,2026-02-27 11:19:14.594672
9,122,2,13,2026-02-28 11:19:14.594672
10,179,4,7,2026-03-01 11:19:14.594672
40,125,3,15,2026-03-02 11:19:14.594672
40,176,2,13,2026-03-03 11:19:14.594672
4,36,1,0,2026-03-04 11:19:14.594672
0,153,4,15,2026-03-05 11:19:14.594672
16,98,5,17,2026-03-06 11:19:14.594672
21,97,4,6,2026-03-07 11:19:14.594672
33,126,3,14,2026-03-08 11:19:14.594672
44,167,4,16,2026-03-09 11:19:14.594672
40,79,5,18,2026-03-10 11:19:14.594672
28,37,1,12,2026-03-11 11:19:14.594672
3,76,2,8,2026-03-12 11:19:14.594672
4,125,3,14,2026-03-13 11:19:14.594672
10,86,5,2,2026-03-14 11:19:14.594672
20,53,3,0,2026-03-15 11:19:14.594672
34,149,4,15,2026-03-16 11:19:14.594672
11,15,3,7,2026-03-17 11:19:14.594672
25,27,5,12,2026-03-18 11:19:14.594672
18,162,2,7,2026-03-19 11:19:14.594672
44,187,2,16,2026-03-20 11:19:14.594672
6,172,3,13,2026-03-21 11:19:14.594672
46,45,1,6,2026-03-22 11:19:14.594672
6,71,3,14,2026-03-23 11:19:14.594672
25,182,4,15,2026-03-24 11:19:14.594672
39,84,2,18,2026-03-25 11:19:14.594672
4,25,2,5,2026-03-26 11:19:14.594672
20,84,2,0,2026-03-27 11:19:14.594672
13,152,1,11,2026-03-28 11:19:14.594672
3,64,1,17,2026-03-29 11:19:14.594672
22,133,5,15,2026-03-30 11:19:14.594672
41,150,3,11,2026-03-31 11:19:14.594672
19,114,3,19,2026-04-01 11:19:14.594672
14,63,4,12,2026-04-02 11:19:14.594672
49,86,2,7,2026-04-03 11:19:14.594672
44,170,1,0,2026-04-04 11:19:14.594672
28,106,4,6,2026-04-05 11:19:14.594672
7,150,4,14,2026-04-06 11:19:14.594672
40,95,1,12,2026-04-07 11:19:14.594672
47,157,3,12,2026-04-08 11:19:14.594672
18,76,2,8,2026-04-09 11:19:14.594672
47,145,3,14,2026-04-10 11:19:14.594672
38,86,4,3,2026-04-11 11:19:14.594672
45,148,2,12,2026-04-12 11:19:14.594672
27,56,5,11,2026-04-13 11:19:14.594672
45,102,4,4,2026-04-14 11:19:14.594672
26,150,3,6,2026-04-15 11:19:14.594672
3,90,3,7,2026-04-16 11:19:14.594672
14,44,3,4,2026-04-17 11:19:14.594672
34,171,1,8,2026-04-18 11:19:14.594672
36,87,4,13,2026-04-19 11:19:14.594672
0,114,2,11,2026-04-20 11:19:14.594672
2,46,3,3,2026-04-21 11:19:14.594672
46,167,3,19,2026-04-22 11:19:14.594672
23,178,1,7,2026-04-23 11:19:14.594672
26,169,2,16,2026-04-24 11:19:14.594672
39,134,4,7,2026-04-25 11:19:14.594672
35,49,5,0,2026-04-26 11:19:14.594672
33,175,1,19,2026-04-27 11:19:14.594672
28,83,4,1,2026-04-28 11:19:14.594672
23,90,5,3,2026-04-29 11:19:14.594672
23,133,3,0,2026-04-30 11:19:14.594672
41,90,3,6,2026-05-01 11:19:14.594672
3,136,2,0,2026-05-02 11:19:14.594672
2,108,5,8,2026-05-03 11:19:14.594672
33,56,3,2,2026-05-04 11:19:14.594672
48,30,3,11,2026-05-05 11:19:14.594672
22,20,2,18,2026-05-06 11:19:14.594672
22,89,4,14,2026-05-07 11:19:14.594672
44,39,3,15,2026-05-08 11:19:14.594672
4,111,1,9,2026-05-09 11:19:14.594672
30,44,1,5,2026-05-10 11:19:14.594672
40,76,4,16,2026-05-11 11:19:14.594672
5,176,5,16,2026-05-12 11:19:14.594672
36,86,2,18,2026-05-13 11:19:14.594672
9,147,1,17,2026-05-14 11:19:14.594672
39,100,1,10,2026-05-15 11:19:14.594672
6,116,4,6,2026-05-16 11:19:14.594672
38,91,5,9,2026-05-17 11:19:14.594672
37,144,5,6,2026-05-18 11:19:14.594672
20,27,4,4,2026-05-19 11:19:14.594672
19,168,1,11,2026-05-20 11:19:14.594672
2,193,2,15,2026-05-21 11:19:14.594672
21,24,1,17,2026-05-22 11:19:14.594672
46,57,5,2,2026-05-23 11:19:14.594672
3,40,1,19,2026-05-24 11:19:14.594672
27,133,2,14,2026-05-25 11:19:14.594672
11,74,3,4,2026-05-26 11:19:14.594672
37,37,1,12,2026-05-27 11:19:14.594672
35,133,4,18,2026-05-28 11:19:14.594672
46,172,3,11,2026-05-29 11:19:14.594672
40,74,4,4,2026-05-30 11:19:14.594672
4,141,4,5,2026-05-31 11:19:14.594672
